키워드,제목,원문링크,발행일(KST),수집시각(KST),출처
한국산업인력공단,"경남정보대 전기과, 국가기술자격시험 26명 합격 쾌거…전기기사 3명 '주목' - 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFB3WVVLY1V2Y3o0X3prclg4ZGp3YmFIQXQwX2x1TlYycUFzUTVPOFNwbk1fNGM2ejdRcm9nTGI2MlJWSkFidjlhTHhoX2FZWU51bWxR?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-29 12:51,2025-10-30 14:01,news.google.com
한국산업인력공단,이우영 이사장 사퇴론 커지나…한국산업인력공단 벌써 '쓰리 아웃' - 1코노미뉴스,https://news.google.com/rss/articles/CBMicEFVX3lxTE5CWUUzaDVEZGtJMmpUT2xDdlROT2RhQXdvQ3YxWnNxckZIQmJvS1BXM29YZjhadW9oM2s4dVEyUmFteWtHWTd5TnRqd2hRcko2dE1yUTA2Nlp3emtIVW9yMkJSeFl5Y3RtT0R3TzVRaHE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-22 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,"“한국산업인력공단, 시험 운영 신뢰 흔들… 고질적 문제” 지적 - 경안일보",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5KX3J5RzdXU2R2MUhGNW92ZTh3T1drVWlwb2tXYUR0WTVYckt1LUVIS05pN0ZLUlhsRUhIcnFLZ2ZzcjRlM2pvM2R3OEYyVEYwTmluOF93RFNxcUNyN0FwbUVhdkRRLWPSAWtBVV95cUxNYll1Y0RHb2FBb1JOVVVhV3ViYVUxTGZrNnRzS1hDVG82bC1vN3U0Zm9HNVBtajE3cUJ1LTRkQlBzMGN2T21wOTdHRFFEMDdhS0Y1dTM2MWNaUF9FMEdTMTFMR2Q5Q2ttdWVqWQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-22 21:22,2025-10-30 14:01,news.google.com
한국산업인력공단,"산업인력공단, 중기 근로자 훈련지원…AI 역량 등 비용 90% 보조 - 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBXR3A0Zm9ZanN3WmFYWmNqNGV1LThMSGFrRGRKM0VkdGJBMTdrcndKQ0hqZGtQUkdSd3Nvem82c2FjQWhuNWxFN0hUTS1td3E0bW5vUmp2ZkM5YTTSAWBBVV95cUxOLVRpMDdjVkN2TE9NQzlhSXJYTUctT01NbXRxRU40VnRmUi1zUlN3MEgwc3hDYmpfVHJSYmlYU0F2R1pzajJVZVhkZWF5SzlVN3YtQ190R3p0TUE2SC1jUEM?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-16 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,"한국산업인력공단, 2020년 이후 시험 관련 소송만 106건…논란 반복에도 부실 운영 되풀이 - 도민연합뉴스",https://news.google.com/rss/articles/CBMiaEFVX3lxTE0wbndpclE1VWZZelFFT21iQV9iQ1REWFlrUktINEJiSk9yRUdoNEtyY0lVUXFfQkFaaTREOTRjbmdDUW5mNmhwcVZYUFdSZWhPOHdKU3NudHROUFFpNE5xazE3WmNoZzBn?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-22 08:48,2025-10-30 14:01,news.google.com
한국산업인력공단,"한국산업인력공단, 고용노동부 공공기관 브랜드평판 2025년 10월...1위 - 비욘드포스트",https://news.google.com/rss/articles/CBMifEFVX3lxTFAxc2luQUVub1hnSVZ2WEdaNnFZT25NMUhwaHJpVllKb0RmOGFhd2hpVDJWZm1HTHRVdU5jLUxnekRuLWJfRzgxaUVLcDJtVVlUcVZFZ1dvaDhMckhLSDhBOEdVZTJHU3AxMTUxcmw4OV9wTXVDWUs5WUxCME4?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-21 08:35,2025-10-30 14:01,news.google.com
한국산업인력공단,"한국산업인력공단, ""논란 반복에도 부실 운영 되풀이, 공정성은 뒷전"" - 핀포인트뉴스",https://news.google.com/rss/articles/CBMic0FVX3lxTE5lM050M3dQaG5UZ2VfYzRPSkZMejNrNzd3SDRmR0VmSlYyVEdsV2FBdmhYcUxscThMWnMwWGFJNXU3bjRMbTcyaXFyamVLYnhsNkM4RUg3RWdvMkk4SzBxZXdDTVJjcTJpRENINEE1eVVpSzg?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-22 09:06,2025-10-30 14:01,news.google.com
직업훈련,직업훈련도 연금 가입기간에 포함해야…청년 납부 공백 메우자 - 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE5KaTFTa3dkYXo4a3AyQXQxMUFEeUs5bUd4NjVJU2kwLVlDSDZVNTFpd3Bzd25zYnNvanZ5Tl91YUU4YjRXeS11ZlFrbTNXZUI4am84?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-24 08:17,2025-10-30 14:01,news.google.com
직업훈련,광주 광산구 고용위기 선제대응지역 지정에…직업훈련 지원 혜택 - 노컷뉴스,https://news.google.com/rss/articles/CBMiUkFVX3lxTE13VWVWTW85UmpRYWRqejRSeU9ZUFIzTmItc0R5cmRJZlFCRDdaWDN0c3hmTk9DNU44d283aF9KX2F3OUNrS0VqNm9tSy1uQkRybUE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-17 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,"[2025국감]산업인력공단 이사장 사퇴 거부에…""위원회서 촉구 결의해야"" - 아시아경제",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1MOXdVTnM1YTZiOW5pd3gwcHZxY0tLc2ZBMXZuYU50NXZqUEs5dE9aazRRa3VMWHRxX1FKbWxlbllWcTNaaGpUUW91V3UtSzhiWDJyWlZOTUF5TEJXN1BSZg?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-21 18:05,2025-10-30 14:01,news.google.com
직업훈련,전 과정 무료! '4050직업훈련'으로 재취업 도전하세요 - 내 손안에 서울,https://news.google.com/rss/articles/CBMiWEFVX3lxTE1ETlpGTWJPN0xfSDV0VXNCa2ttTFlzQ3Rrc0Y0dV9oOGJaT2VtSl8wd25RcnJVSUtDRzJNYmpDX21rZFprUDZnVlFPZVVOa2NZSnh0cF9QU1A?oc=5&hl=en-US&gl=US&ceid=US:en,2025-04-14 16:00,2025-10-30 14:01,news.google.com
직업훈련,광트리 산악지대 장애인 직업훈련 - Vietnam.vn,https://news.google.com/rss/articles/CBMihwFBVV95cUxNMEJzVHBkNDROTEUzTG9fV0lPX045YkpaUHJidjhNYjd0WVlZc0hyWUlydHMyRm5acE9FVTF3ZDlsdlN6WWJybW1LWkhOczBXMVBzZDc5OXNxSks0clRWT2haSjcxRGQwcUJlWFJpMFhtSjQ2RnhEMERPZ2cxak1sWm0yelRiNE0?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-27 09:31,2025-10-30 14:01,news.google.com
직업훈련,사회권으로서의 직업훈련 - 법률신문,https://news.google.com/rss/articles/CBMiU0FVX3lxTE5nTllpM0ltRjVxRVdwaGNqWjdwb21DeGtFbnJybkVVVVEtRXdrS2Z4Wl9ZRnBCRHQxQ0RYUDJuTWRLSkliY3FrZE55UF9RRlQ3aWUw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-13 05:10,2025-10-30 14:01,news.google.com
직업훈련,노동시장과 연계된 직업훈련시설을 마련하고 계획한다. - Vietnam.vn,https://news.google.com/rss/articles/CBMinwFBVV95cUxQZmpfOGNGOTVLaDZiLVd6ejhrdVlDdFBmVWt0VjE2ejlucmdSeG1GdElKQXY3VGJ4Mjc2NEphSzJDQUMya1k1dVFIU3FjV2w0UFExWlpQZ0ZYT2ttQ1I4d2FjNlgzaGtWUF93RkJoeC1YeFg1NGozd3ZwczBIZkZBR2t6SlYxY3JMTndPTDJGeXlBU2c2QWJGQzBNYjkzdHM?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-23 23:07,2025-10-30 14:01,news.google.com
직업훈련,"대전자동차정비학원 현대직업전문학교, 직업능력심사평가원 직업훈련 혁신 ‘우수상’ 수상 - 데일리시큐",https://news.google.com/rss/articles/CBMibEFVX3lxTE1QeXh1OXhOQXpOS3oyajd1YkNaRnphN0VmUXc0SkctTmtWenN6TW5nYmFhTEV6MFQ3YkJ4a0NVYWVzRzVXVW5hMmQ2cVZXYnl3YVJ0NDVNSnFCWUx3UTNmaUcyU1lnUEdTME9uLQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-05 16:00,2025-10-30 14:01,news.google.com
직업훈련,직업훈련장려금 17년째 동결… 생활고 시달리는 훈련생들 - 충청투데이,https://news.google.com/rss/articles/CBMibkFVX3lxTE9yQ3pnZ1M4a0NZamVFN2hvYkFodXJEdk9CRUMwR190OGFlX0c4a09TeHNPQW1aS2Z3OE95OXFVeTQyUGJWZU5ucHpybmliUHdqVzUtNUxwcG1WX0ZpMV93RENRRW5EdjFud01pbVVR?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-11 16:00,2025-10-30 14:01,news.google.com
직업훈련,챗지피티·인공지능·빅데이터…스마트 직업훈련 플랫폼 확대 운영 - 대한민국 정책브리핑,https://news.google.com/rss/articles/CBMibEFVX3lxTE9Gcl9aWWp2YVpPUld2RWU5M01ucnozdXBGeTNCaDlaWU4wXzhGcVgtV3MzN2JNNG9UQ0dkb3Fmd2NISXZta1hhM3lXeHpBeVp1Z0t6YWI5akpTTFNuUDNSZVZvd0xMMDNKRWR3Tw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-06-02 16:00,2025-10-30 14:01,news.google.com
직업훈련,"한국가스기술인협회, 후반기 직업훈련 무료교육 실시 - 가스신문",https://news.google.com/rss/articles/CBMiakFVX3lxTE1UZ1RtWnZOUDhkeDQ4dnVMRVIxQVRXTDhxRFVWSl9wT05tUklTYTgzVC1jYk90aWVCX0MyRkl5cGYxWFBrTzJRNkFHMkJBRFRncTJDYmpHdnljWEVtVzN3WFBBNkFUQ3RIQmfSAW5BVV95cUxNNGZkWHFtaTNHSExCZnZ5dm12OTZOcTJvNUpkd0QwN1RWQ1Q2MXpTTEhhRk1GNEJBbEpXZm5lNUJKdWYwWW94MHNJS293S2s2Y01qMXBjc1pJSjRXNHhRNkJGNzlHSlRXZmNSTnUzZw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-08-26 16:00,2025-10-30 14:01,news.google.com
직업훈련,2025년 2/4분기(2차) 하나원 ｢심화 직업훈련과정｣ 참여자 모집 공고 공지사항 조회 - 통일부,https://news.google.com/rss/articles/CBMilwFBVV95cUxNeTFRTHo0bTdfTG5PN2t1LTBaZ3haTF85blFUbVBDVDBXRUVoMDllOGdOR0ZkQmZqUjM5TmtqZ0lKWkZpdFlYTG9QQzZZMGdFU2tmLWZwcHlmcVlpSWdjYnBpeldxNl9KNFNka1pnQ2JER203Rk1JcHotbjNlY3ZBQm5vbkotUGRCbndhTHJzWXkxNGhvbVNz?oc=5&hl=en-US&gl=US&ceid=US:en,2025-04-07 16:00,2025-10-30 14:01,news.google.com
직업훈련,"광주 광산구, 고용 위기 선제 대응 지정…직업훈련 지원 확대 - 전남일보",https://news.google.com/rss/articles/CBMib0FVX3lxTE4xaDllZXM5SWFybGQ3RU1IYkhjS1pWLWFCemNodjNzT0xRWmRtdkt5dG1KOVQ5WEpZRG01QmNHbGl4dEJ4c3BvZU1Nck1OQXRjSmVrc1lJTlBQaTFoOW45UUp0RWVlNkwxNlRkN0lmOA?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-19 15:12,2025-10-30 14:01,news.google.com
직업훈련,예술 분야 특정 직업 훈련의 장애물과 어려움 제거 - Vietnam.vn,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPX3R0Z2dHYTlNTnNXSTg3cHl4cjd4cnE2cXRXekZnNzE4VnZYRTBBbmVYdUxCZ2ZSemlwdmlyakFwcWtDdi1YZG1HMEdRMmo1U2xpSlNLak02Sk5GLWRDeERIVFJKOVc3b1kwT3pZaW1yeGdtajZkX2tYT0htaEEzMVBxS3RKOUl1cTIzUVBXMmNha2cxRlYwcGVQOEhTdXdsSlpybkZONTBYdFVhNS10X1UtZVEyMVBjS3E4?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-22 23:42,2025-10-30 14:01,news.google.com
직업훈련,"""직업훈련 최고 전문가 찾는다"" 한기대, 13기 스타훈련교사 모집 시작 - 머니투데이 - 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTFBQa1dJYnY3bm5jZTFDWnV0aW9ENi01TEhqdVIxUmx5MktPUmtFTDQwSXhKNmkxZ1o3bEtVMUM4UXZVeXpidnFXVDNzMldBbEl3bWt2dThpcFZ1R1lPdDQ2dTlIdG1BYkZNSWfSAW9BVV95cUxQcnlkNWw3b0Rzakp6VFowXzAyNWlGa1laY0dqOXFaTGJCWTVfYkxUT3FhODdtTjVxNlk2MkpFMHdaUWJfOVk4eU9wUktfYnhPdGQ0dEEySUx0a2VfVDlVeF92cFFhdDdFcE9fa0lGc00?oc=5&hl=en-US&gl=US&ceid=US:en,2025-08-20 16:00,2025-10-30 14:01,news.google.com
직업훈련,직업훈련도 연금 가입기간에 포함해야…청년 납부 공백 메우자 - 헤럴드경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9aQnNGUHBpX0duRnhjV0FIa09CcjM5a0YyYlFqeXVTUnlMZDhBSXo5cmdHY1V1cDZWM0QzbXJwbVBIRTQtX2l4ZlkyUTh5WE5ZS2pqZ1ln?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-24 08:16,2025-10-30 14:01,news.google.com
직업훈련,"대한노인회 전남 목포시지회, 목포노인직업훈련센터에서 청소 및 정리수납 교육 진행 - 백세시대",https://news.google.com/rss/articles/CBMia0FVX3lxTE5WNDB4Tkl4R0lybVFWNzU1bHdab3lmRW9kTWh4QTNNbUtoRHpMekc4NkNSb09lZG9KSll5eV85ZVM1eVFhaWFISjlVazFfaDBaNVZqaDhjeFo1bVpSQktCdjJNMkh1UjVJOU9n?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-29 16:00,2025-10-30 14:01,news.google.com
직업훈련,"경기농협, 화성직업훈련교도소 보라미봉사단과 농촌일손돕기 실시 - 경인종합일보",https://news.google.com/rss/articles/CBMibkFVX3lxTE52M0RQdzA0eEJzcXkzUUVYWHFPcmtOemtBLWRPQWF1S2tlZERfRTg1UlV5NXoxaVVVZU51T1ZtTS1OclQ0aU9aUUc3U1ZON2J5cUFvX2xJTXJQRnJvYnR0MUJhaDJqblJKbGFlSmdn0gFyQVVfeXFMTW5EXzBFVFIxbllFRFhfdnhuMWhLcW43S3M1dEFmUEZEYUZFMDFRR2VDS3NDRW5sVmNVN3JQRXRKbEdmMkpIRnRSOFpHSXJYUTlyTWk2SGNmZmlIcjRPd3VSTXlIYzhqVmlzaDhRTW9IQk93?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-21 16:00,2025-10-30 14:01,news.google.com
직업훈련,"인턴십 확대, 맞춤형 직업훈련, 실무 교육 잘 맞물려야 - 중앙일보",https://news.google.com/rss/articles/CBMiVkFVX3lxTFBiWjh4MlFrYzhKR2R0Ylc5Q1drbG9Da0k0dTQ0NzRIQUp3V3JNTDhYV2FMbzRKTk1GWGVpUVNLek5vTkdCS2I4SFdnRGhFazRHYTVVNGRB?oc=5&hl=en-US&gl=US&ceid=US:en,2025-05-30 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,[2025 국감] 한국산업인력공단 국가자격시험 사고 5년간 11건… 7건은 경고 無 - 뉴스핌,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5WUEFKSzBzdWE0TnFkd09ybGNmSlRzNVJ6VzNKRzk2Q1ZoVlJWemhtQXdtVUlHNDNhY2lteDdwV20wazFzRzltVUtITTRiTXE0TkQzZnQzWXlrc29j0gFeQVVfeXFMTUxvX0QyQzVfd2hzTy1Tb3IwSlhreExGb25aS2xWWEMxTVUzSUxqTEdyUm1HaHpsMFN0VFF0Q2lkTHpvUDVvM21fWVp5OHNXTTV0Y2JJUjlPa1lkZVoxUQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-21 17:25,2025-10-30 14:01,news.google.com
한국산업인력공단,"한국산업인력공단, 고용노동부 공공기관 2025년 10월 브랜드평판 1위 기록 - 에너지신문",https://news.google.com/rss/articles/CBMickFVX3lxTE5UaWtoY0hjLTdOd09zcXJtVUFIVGJTenRBeVhOQjYwWDFTbVZZMlR3eTIzUFpIV29qa19lVWVTTVNKR3JtV2xVOHhyaHpLajBQRW16X1VzV2pib2dzVUtJbGF1WVU1TC1Ed3NkXzFEYmh1QQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-21 13:35,2025-10-30 14:01,news.google.com
직업훈련,건설업 청년 진입 문턱 직업훈련·장려금으로 낮춘다 - 퍼블릭타임스,https://news.google.com/rss/articles/CBMiakFVX3lxTFB3enFOSU5MYVh3SEsyejI3RmdUU1c2amJsaHdqZ1ZDYXh4b3hvWnpiYzB0b29aM0F1UE9NejBmVHFhakswR3U2ZDFBMTl6cElyMzl6Q3dhV2I2Y1MzSTRVYTRDblB5cXVpaFHSAW5BVV95cUxONGJ0TVphNm5pcWN0Rk9DckFoZ2N5RlF0QV9uR3pnTXFyN1JkWXRTRk1yYlpQZGtaSjZMVHFsTnJiSWxJM1c0UE54VkxpT0t5anlmdlpPbzd2WUdrTC1HaGhNZVVKdldfRjh3ejBfQQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-10 17:28,2025-10-30 14:01,news.google.com
한국산업인력공단,[기고] 21세기 문맹자는 재학습 능력이 없는 사람 - 중부매일,https://news.google.com/rss/articles/CBMiakFVX3lxTE1LNjl4T1VBYV9MQTl5bUN1ajF4OVdvQllyUmhMNTRQVm1VbG9Eck1weFdINlBBU1BYam9PU2tfY081cnFXZWR1eDdKOTJ6bDJUd1JORHlTcUFFbFBVMUR1YzFRNTBubEZNY3fSAW5BVV95cUxOVmNTRHVDdU83ZUJJUXprcnR6SzBiUExnN2VUQWhDODBnUWlxMjNybnU3d280VmkxeGVVRzc0cUhmN211Ry15TmI5SFdrQ0RZV3NkMEc2YUZTa2NBNTJtaXVlSDdXNi03OUdLWUtDZw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-28 17:13,2025-10-30 14:01,news.google.com
한국산업인력공단,"[2025 노동 국감] 공인노무사 시험, 합격자 오류 은폐…국감서 질타 - 월간노동법률",https://news.google.com/rss/articles/CBMib0FVX3lxTE5DSE1RS29RQ0FKcFM3QVE0dnNtUU5TMGZ6b1o1amFtd1dZWXhOOEhMemhvNGpYTWxKSy1Yb3Exck9oQnhodi15RXNuallmRWtESV9hNzNoQVk1VHB4UlFsRXpVRXVoMlBSTlQ2ZTU2WQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-22 09:45,2025-10-30 14:01,news.google.com
한국산업인력공단,대주관 제주도회･한국산업인력공단 인력 양성 협약 - 한국아파트신문,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1xRk5KeG8xUk83ekVFQ0liNmRzVTFIa1IxbDE2MTRnemNJbGUxM002WURaR01iTXlDaW5sMkszSURhU201X0FBd2tQamlsbm4zNWJuZHY5dUYybEZaOFVfdWpzV0NPMnda?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-14 09:21,2025-10-30 14:01,news.google.com
한국산업인력공단,"국가자격시험 부실 관리…산업인력공단, 노동부에 ‘기관경고’ 받아 - 한겨레",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1JbmhjSjNaLWZ2OFVlX0FVYllkSkVkb2pZbHJ5TERrMGYwVzJHcTY1LUdYbUhob1Zya3VUR2o1RW44YWYxQVFkN2NmX0JjWUJucy16WXMyb0lMY1lQQV8tQ3BQMlM?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-20 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,"경남정보대 전기과, 전기분야 국가기술자격시험 26명 합격 - 쿠키뉴스",https://news.google.com/rss/articles/CBMiY0FVX3lxTE8xTTN2MXcycHRFTzhIOGVaMEdXcTVvcTV5THRMeVpwS1Y3V3dxSHJVSlZPbHo5YmY0ekI1Qk1ZUnNTWDE5ZFlRZjA5azZUSVJWekVoX09Mb29sMU9mb1AwcnRPWQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-29 14:41,2025-10-30 14:01,news.google.com
한국산업인력공단,산업인력공단 시험 소송 5년간 106건… 부실 운영 논란 - 경북도민일보,https://news.google.com/rss/articles/CBMiakFVX3lxTFByc0NGTzhTOGNEcDlMa05Yemt4am93OGU5SXlCS0hRS2lmMV8wRXl5bmwza041bzMwNG5PWVVOOFlQM1ZfY1ZFbXJiQjNpTnE4cFFWcDNHZjF1M2t6bVV2dURKS29FbVFVOXc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-22 18:05,2025-10-30 14:01,news.google.com
한국산업인력공단,"[기고] 부산의 도시철도, 디지털자격시험센터를 품다 - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBwS3lxWm1ETC1pbExvS3BSaTd1MDVvMWN2TzB5Y2txODFpdE9GU1l6bHYwOF9iX1V5dFdyVEsxbHlRbG40Rk8yNXhjOXpNOHc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-29 10:00,2025-10-30 14:01,news.google.com
한국산업인력공단,산업인력공단 등 국감서 운영·관리 부실 지적 잇따라 - 연합뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9oUnMtUG5DWkdfVFEtWXM4ZWI2NmVadXhmZWczR1lwYi1ObEpjczFobUI3MW5xeXVVVUkzSzQ3amJ3UHJQbDVHcFoxNS1yQVVpOEc4ODlmbGFtWjTSAWBBVV95cUxNal9NdjQtTE56cFNFV3BYM0pGTGx4cm9vZlgzeGFEakdobWtZUXlKUVNtWGI4R2dwUEYtQ3VJRmJIczlkVjZlYkJtT09yUFNieXMxU00wa1Y1bWtOWjYxTzk?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-21 16:00,2025-10-30 14:01,news.google.com
